student_id,student_name,gender,department,account,password,group_no,dept_no
282024C032,华丽,女,会计学,userC032,123456,28,C
282024C033,金燕,女,管理学,userC033,123456,28,C
282024C034,姜超,男,会计学,userC034,123456,28,C
282024C035,周燕,女,管理学,userC035,123456,28,C
282024C036,吕倩,女,经济学,userC036,123456,28,C
282024C037,冯明,男,会计学,userC037,123456,28,C
282024C038,陈磊,男,会计学,userC038,123456,28,C
282024C039,严倩,女,会计学,userC039,123456,28,C
282024C040,严涛,男,会计学,userC040,123456,28,C
282024C041,孔亮,男,会计学,userC041,123456,28,C
282024C042,陶辉,男,管理学,userC042,123456,28,C
282024C043,孔倩,女,市场营销,userC043,123456,28,C
282024C044,韩燕,女,管理学,userC044,123456,28,C
282024C045,华芳,女,会计学,userC045,123456,28,C
282024C046,吕丽,女,会计学,userC046,123456,28,C
282024C047,冯鹏,男,市场营销,userC047,123456,28,C
282024C048,钱飞,男,金融学,userC048,123456,28,C
282024C049,魏强,男,管理学,userC049,123456,28,C
282024C050,孔艳,女,会计学,userC050,123456,28,C
202300101,张三,M,CS,202300101,123456,4,C
202300102,C学生2,F,CS,202300102,123456,4,C
202300103,C学生3,M,CS,202300103,123456,4,C
202300104,C学生4,F,CS,202300104,123456,4,C
202300105,C学生5,M,CS,202300105,123456,4,C
202300106,C学生6,F,CS,202300106,123456,4,C
202300107,C学生7,M,CS,202300107,123456,4,C
202300108,C学生8,F,CS,202300108,123456,4,C
202300109,C学生9,M,CS,202300109,123456,4,C
202300110,C学生10,F,CS,202300110,123456,4,C
202300111,C学生11,M,CS,202300111,123456,4,C
202300112,C学生12,F,CS,202300112,123456,4,C
202300113,C学生13,M,CS,202300113,123456,4,C
202300114,C学生14,F,CS,202300114,123456,4,C
202300115,C学生15,M,CS,202300115,123456,4,C
202300116,C学生16,F,CS,202300116,123456,4,C
202300117,C学生17,M,CS,202300117,123456,4,C
202300118,C学生18,F,CS,202300118,123456,4,C
202300119,C学生19,M,CS,202300119,123456,4,C
202300120,C学生20,F,CS,202300120,123456,4,C
202300121,C学生21,M,CS,202300121,123456,4,C
202300122,C学生22,F,CS,202300122,123456,4,C
202300123,C学生23,M,CS,202300123,123456,4,C
202300124,C学生24,F,CS,202300124,123456,4,C
202300125,C学生25,M,CS,202300125,123456,4,C
202300126,C学生26,F,CS,202300126,123456,4,C
202300127,C学生27,M,CS,202300127,123456,4,C
202300128,C学生28,F,CS,202300128,123456,4,C
202300129,C学生29,M,CS,202300129,123456,4,C
202300130,C学生30,F,CS,202300130,123456,4,C
202300131,C学生31,M,CS,202300131,123456,4,C
202300132,C学生32,F,CS,202300132,123456,4,C
202300133,C学生33,M,CS,202300133,123456,4,C
202300134,C学生34,F,CS,202300134,123456,4,C
202300135,C学生35,M,CS,202300135,123456,4,C
202300136,C学生36,F,CS,202300136,123456,4,C
202300137,C学生37,M,CS,202300137,123456,4,C
202300138,C学生38,F,CS,202300138,123456,4,C
202300139,C学生39,M,CS,202300139,123456,4,C
202300140,C学生40,F,CS,202300140,123456,4,C
202300141,C学生41,M,CS,202300141,123456,4,C
202300142,C学生42,F,CS,202300142,123456,4,C
202300143,C学生43,M,CS,202300143,123456,4,C
202300144,C学生44,F,CS,202300144,123456,4,C
202300145,C学生45,M,CS,202300145,123456,4,C
202300146,C学生46,F,CS,202300146,123456,4,C
202300147,C学生47,M,CS,202300147,123456,4,C
202300148,C学生48,F,CS,202300148,123456,4,C
202300149,C学生49,M,CS,202300149,123456,4,C
202300150,C学生50,F,CS,202300150,123456,4,C
2024B0001,B学生1,男,软件工程,2024B0001,123456,4,B
2024B0002,B学生2,女,软件工程,2024B0002,123456,4,B
2024B0003,B学生3,男,软件工程,2024B0003,123456,4,B
2024B0004,B学生4,女,软件工程,2024B0004,123456,4,B
2024B0005,B学生5,男,软件工程,2024B0005,123456,4,B
2024B0006,B学生6,女,软件工程,2024B0006,123456,4,B
2024B0007,B学生7,男,软件工程,2024B0007,123456,4,B
2024B0008,B学生8,女,软件工程,2024B0008,123456,4,B
2024B0009,B学生9,男,软件工程,2024B0009,123456,4,B
2024B0010,B学生10,女,软件工程,2024B0010,123456,4,B
2024B0011,B学生11,男,软件工程,2024B0011,123456,4,B
2024B0012,B学生12,女,软件工程,2024B0012,123456,4,B
2024B0013,B学生13,男,软件工程,2024B0013,123456,4,B
2024B0014,B学生14,女,软件工程,2024B0014,123456,4,B
2024B0015,B学生15,男,软件工程,2024B0015,123456,4,B
2024B0016,B学生16,女,软件工程,2024B0016,123456,4,B
2024B0017,B学生17,男,软件工程,2024B0017,123456,4,B
2024B0018,B学生18,女,软件工程,2024B0018,123456,4,B
2024B0019,B学生19,男,软件工程,2024B0019,123456,4,B
2024B0020,B学生20,女,软件工程,2024B0020,123456,4,B
2024B0021,B学生21,男,软件工程,2024B0021,123456,4,B
2024B0022,B学生22,女,软件工程,2024B0022,123456,4,B
2024B0023,B学生23,男,软件工程,2024B0023,123456,4,B
2024B0024,B学生24,女,软件工程,2024B0024,123456,4,B
2024B0025,B学生25,男,软件工程,2024B0025,123456,4,B
2024B0026,B学生26,女,软件工程,2024B0026,123456,4,B
2024B0027,B学生27,男,软件工程,2024B0027,123456,4,B
2024B0028,B学生28,女,软件工程,2024B0028,123456,4,B
2024B0029,B学生29,男,软件工程,2024B0029,123456,4,B
2024B0030,B学生30,女,软件工程,2024B0030,123456,4,B
2024B0031,B学生31,男,软件工程,2024B0031,123456,4,B
2024B0032,B学生32,女,软件工程,2024B0032,123456,4,B
2024B0033,B学生33,男,软件工程,2024B0033,123456,4,B
2024B0034,B学生34,女,软件工程,2024B0034,123456,4,B
2024B0035,B学生35,男,软件工程,2024B0035,123456,4,B
2024B0036,B学生36,女,软件工程,2024B0036,123456,4,B
2024B0037,B学生37,男,软件工程,2024B0037,123456,4,B
2024B0038,B学生38,女,软件工程,2024B0038,123456,4,B
2024B0039,B学生39,男,软件工程,2024B0039,123456,4,B
2024B0040,B学生40,女,软件工程,2024B0040,123456,4,B
2024B0041,B学生41,男,软件工程,2024B0041,123456,4,B
2024B0042,B学生42,女,软件工程,2024B0042,123456,4,B
2024B0043,B学生43,男,软件工程,2024B0043,123456,4,B
2024B0044,B学生44,女,软件工程,2024B0044,123456,4,B
2024B0045,B学生45,男,软件工程,2024B0045,123456,4,B
2024B0046,B学生46,女,软件工程,2024B0046,123456,4,B
2024B0047,B学生47,男,软件工程,2024B0047,123456,4,B
2024B0048,B学生48,女,软件工程,2024B0048,123456,4,B
2024B0049,B学生49,男,软件工程,2024B0049,123456,4,B
2024B0050,B学生50,女,软件工程,2024B0050,123456,4,B
A001,Student01,M,CollegeA,stu001,123456,4,A
A002,Student02,F,CollegeA,stu002,123456,4,A
A003,Student03,M,CollegeA,stu003,123456,4,A
A004,Student04,F,CollegeA,stu004,123456,4,A
A005,Student05,M,CollegeA,stu005,123456,4,A
A006,Student06,F,CollegeA,stu006,123456,4,A
A007,Student07,M,CollegeA,stu007,123456,4,A
A008,Student08,F,CollegeA,stu008,123456,4,A
A009,Student09,M,CollegeA,stu009,123456,4,A
A010,Student10,F,CollegeA,stu010,123456,4,A
A011,Student11,M,CollegeA,stu011,123456,4,A
A012,Student12,F,CollegeA,stu012,123456,4,A
A013,Student13,M,CollegeA,stu013,123456,4,A
A014,Student14,F,CollegeA,stu014,123456,4,A
A015,Student15,M,CollegeA,stu015,123456,4,A
A016,Student16,F,CollegeA,stu016,123456,4,A
A017,Student17,M,CollegeA,stu017,123456,4,A
A018,Student18,F,CollegeA,stu018,123456,4,A
A019,Student19,M,CollegeA,stu019,123456,4,A
A020,Student20,F,CollegeA,stu020,123456,4,A
A021,Student21,M,CollegeA,stu021,123456,4,A
A022,Student22,F,CollegeA,stu022,123456,4,A
A023,Student23,M,CollegeA,stu023,123456,4,A
A024,Student24,F,CollegeA,stu024,123456,4,A
A025,Student25,M,CollegeA,stu025,123456,4,A
A026,Student26,F,CollegeA,stu026,123456,4,A
A027,Student27,M,CollegeA,stu027,123456,4,A
A028,Student28,F,CollegeA,stu028,123456,4,A
A029,Student29,M,CollegeA,stu029,123456,4,A
A030,Student30,F,CollegeA,stu030,123456,4,A
A031,Student31,M,CollegeA,stu031,123456,4,A
A032,Student32,F,CollegeA,stu032,123456,4,A
A033,Student33,M,CollegeA,stu033,123456,4,A
A034,Student34,F,CollegeA,stu034,123456,4,A
A035,Student35,M,CollegeA,stu035,123456,4,A
A036,Student36,F,CollegeA,stu036,123456,4,A
A037,Student37,M,CollegeA,stu037,123456,4,A
A038,Student38,F,CollegeA,stu038,123456,4,A
A039,Student39,M,CollegeA,stu039,123456,4,A
A040,Student40,F,CollegeA,stu040,123456,4,A
A041,Student41,M,CollegeA,stu041,123456,4,A
A042,Student42,F,CollegeA,stu042,123456,4,A
A043,Student43,M,CollegeA,stu043,123456,4,A
A044,Student44,F,CollegeA,stu044,123456,4,A
A045,Student45,M,CollegeA,stu045,123456,4,A
A046,Student46,F,CollegeA,stu046,123456,4,A
A047,Student47,M,CollegeA,stu047,123456,4,A
A048,Student48,F,CollegeA,stu048,123456,4,A
A049,Student49,M,CollegeA,stu049,123456,4,A
A050,Student50,F,CollegeA,stu050,123456,4,A
G5A2023001,A_Stu_001,M,A院,G5A2023001,123456,5,A
G5A2023002,A_Stu_002,F,A院,G5A2023002,123456,5,A
G5A2023003,A_Stu_003,M,A院,G5A2023003,123456,5,A
G5A2023004,A_Stu_004,F,A院,G5A2023004,123456,5,A
G5A2023005,A_Stu_005,M,A院,G5A2023005,123456,5,A
G5A2023006,A_Stu_006,F,A院,G5A2023006,123456,5,A
G5A2023007,A_Stu_007,M,A院,G5A2023007,123456,5,A
G5A2023008,A_Stu_008,F,A院,G5A2023008,123456,5,A
G5A2023009,A_Stu_009,M,A院,G5A2023009,123456,5,A
G5A2023010,A_Stu_010,F,A院,G5A2023010,123456,5,A
G5A2023011,A_Stu_011,M,A院,G5A2023011,123456,5,A
G5A2023012,A_Stu_012,F,A院,G5A2023012,123456,5,A
G5A2023013,A_Stu_013,M,A院,G5A2023013,123456,5,A
G5A2023014,A_Stu_014,F,A院,G5A2023014,123456,5,A
G5A2023015,A_Stu_015,M,A院,G5A2023015,123456,5,A
G5A2023016,A_Stu_016,F,A院,G5A2023016,123456,5,A
G5A2023017,A_Stu_017,M,A院,G5A2023017,123456,5,A
G5A2023018,A_Stu_018,F,A院,G5A2023018,123456,5,A
G5A2023019,A_Stu_019,M,A院,G5A2023019,123456,5,A
G5A2023020,A_Stu_020,F,A院,G5A2023020,123456,5,A
G5A2023021,A_Stu_021,M,A院,G5A2023021,123456,5,A
G5A2023022,A_Stu_022,F,A院,G5A2023022,123456,5,A
G5A2023023,A_Stu_023,M,A院,G5A2023023,123456,5,A
G5A2023024,A_Stu_024,F,A院,G5A2023024,123456,5,A
G5A2023025,A_Stu_025,M,A院,G5A2023025,123456,5,A
G5A2023026,A_Stu_026,F,A院,G5A2023026,123456,5,A
G5A2023027,A_Stu_027,M,A院,G5A2023027,123456,5,A
G5A2023028,A_Stu_028,F,A院,G5A2023028,123456,5,A
G5A2023029,A_Stu_029,M,A院,G5A2023029,123456,5,A
G5A2023030,A_Stu_030,F,A院,G5A2023030,123456,5,A
G5A2023031,A_Stu_031,M,A院,G5A2023031,123456,5,A
G5A2023032,A_Stu_032,F,A院,G5A2023032,123456,5,A
G5A2023033,A_Stu_033,M,A院,G5A2023033,123456,5,A
G5A2023034,A_Stu_034,F,A院,G5A2023034,123456,5,A
G5A2023035,A_Stu_035,M,A院,G5A2023035,123456,5,A
G5A2023036,A_Stu_036,F,A院,G5A2023036,123456,5,A
G5A2023037,A_Stu_037,M,A院,G5A2023037,123456,5,A
G5A2023038,A_Stu_038,F,A院,G5A2023038,123456,5,A
G5A2023039,A_Stu_039,M,A院,G5A2023039,123456,5,A
G5A2023040,A_Stu_040,F,A院,G5A2023040,123456,5,A
G5A2023041,A_Stu_041,M,A院,G5A2023041,123456,5,A
G5A2023042,A_Stu_042,F,A院,G5A2023042,123456,5,A
G5A2023043,A_Stu_043,M,A院,G5A2023043,123456,5,A
G5A2023044,A_Stu_044,F,A院,G5A2023044,123456,5,A
G5A2023045,A_Stu_045,M,A院,G5A2023045,123456,5,A
G5A2023046,A_Stu_046,F,A院,G5A2023046,123456,5,A
G5A2023047,A_Stu_047,M,A院,G5A2023047,123456,5,A
G5A2023048,A_Stu_048,F,A院,G5A2023048,123456,5,A
G5A2023049,A_Stu_049,M,A院,G5A2023049,123456,5,A
G5A2023050,A_Stu_050,F,A院,G5A2023050,123456,5,A
G5B2023001,B_Stu_001,M,B院,G5B2023001,123456,5,B
G5B2023002,B_Stu_002,F,B院,G5B2023002,123456,5,B
G5B2023003,B_Stu_003,M,B院,G5B2023003,123456,5,B
G5B2023004,B_Stu_004,F,B院,G5B2023004,123456,5,B
G5B2023005,B_Stu_005,M,B院,G5B2023005,123456,5,B
G5B2023006,B_Stu_006,F,B院,G5B2023006,123456,5,B
G5B2023007,B_Stu_007,M,B院,G5B2023007,123456,5,B
G5B2023008,B_Stu_008,F,B院,G5B2023008,123456,5,B
G5B2023009,B_Stu_009,M,B院,G5B2023009,123456,5,B
G5B2023010,B_Stu_010,F,B院,G5B2023010,123456,5,B
G5B2023011,B_Stu_011,M,B院,G5B2023011,123456,5,B
G5B2023012,B_Stu_012,F,B院,G5B2023012,123456,5,B
G5B2023013,B_Stu_013,M,B院,G5B2023013,123456,5,B
G5B2023014,B_Stu_014,F,B院,G5B2023014,123456,5,B
G5B2023015,B_Stu_015,M,B院,G5B2023015,123456,5,B
G5B2023016,B_Stu_016,F,B院,G5B2023016,123456,5,B
G5B2023017,B_Stu_017,M,B院,G5B2023017,123456,5,B
G5B2023018,B_Stu_018,F,B院,G5B2023018,123456,5,B
G5B2023019,B_Stu_019,M,B院,G5B2023019,123456,5,B
G5B2023020,B_Stu_020,F,B院,G5B2023020,123456,5,B
G5B2023021,B_Stu_021,M,B院,G5B2023021,123456,5,B
G5B2023022,B_Stu_022,F,B院,G5B2023022,123456,5,B
G5B2023023,B_Stu_023,M,B院,G5B2023023,123456,5,B
G5B2023024,B_Stu_024,F,B院,G5B2023024,123456,5,B
G5B2023025,B_Stu_025,M,B院,G5B2023025,123456,5,B
G5B2023026,B_Stu_026,F,B院,G5B2023026,123456,5,B
G5B2023027,B_Stu_027,M,B院,G5B2023027,123456,5,B
G5B2023028,B_Stu_028,F,B院,G5B2023028,123456,5,B
G5B2023029,B_Stu_029,M,B院,G5B2023029,123456,5,B
G5B2023030,B_Stu_030,F,B院,G5B2023030,123456,5,B
G5B2023031,B_Stu_031,M,B院,G5B2023031,123456,5,B
G5B2023032,B_Stu_032,F,B院,G5B2023032,123456,5,B
G5B2023033,B_Stu_033,M,B院,G5B2023033,123456,5,B
G5B2023034,B_Stu_034,F,B院,G5B2023034,123456,5,B
G5B2023035,B_Stu_035,M,B院,G5B2023035,123456,5,B
G5B2023036,B_Stu_036,F,B院,G5B2023036,123456,5,B
G5B2023037,B_Stu_037,M,B院,G5B2023037,123456,5,B
G5B2023038,B_Stu_038,F,B院,G5B2023038,123456,5,B
G5B2023039,B_Stu_039,M,B院,G5B2023039,123456,5,B
G5B2023040,B_Stu_040,F,B院,G5B2023040,123456,5,B
G5B2023041,B_Stu_041,M,B院,G5B2023041,123456,5,B
G5B2023042,B_Stu_042,F,B院,G5B2023042,123456,5,B
G5B2023043,B_Stu_043,M,B院,G5B2023043,123456,5,B
G5B2023044,B_Stu_044,F,B院,G5B2023044,123456,5,B
G5B2023045,B_Stu_045,M,B院,G5B2023045,123456,5,B
G5B2023046,B_Stu_046,F,B院,G5B2023046,123456,5,B
G5B2023047,B_Stu_047,M,B院,G5B2023047,123456,5,B
G5B2023048,B_Stu_048,F,B院,G5B2023048,123456,5,B
G5B2023049,B_Stu_049,M,B院,G5B2023049,123456,5,B
G5B2023050,B_Stu_050,F,B院,G5B2023050,123456,5,B
G5C2023001,C_Stu_001,M,C院,G5C2023001,123456,5,C
G5C2023002,C_Stu_002,F,C院,G5C2023002,123456,5,C
G5C2023003,C_Stu_003,M,C院,G5C2023003,123456,5,C
G5C2023004,C_Stu_004,F,C院,G5C2023004,123456,5,C
G5C2023005,C_Stu_005,M,C院,G5C2023005,123456,5,C
G5C2023006,C_Stu_006,F,C院,G5C2023006,123456,5,C
G5C2023007,C_Stu_007,M,C院,G5C2023007,123456,5,C
G5C2023008,C_Stu_008,F,C院,G5C2023008,123456,5,C
G5C2023009,C_Stu_009,M,C院,G5C2023009,123456,5,C
G5C2023010,C_Stu_010,F,C院,G5C2023010,123456,5,C
G5C2023011,C_Stu_011,M,C院,G5C2023011,123456,5,C
G5C2023012,C_Stu_012,F,C院,G5C2023012,123456,5,C
G5C2023013,C_Stu_013,M,C院,G5C2023013,123456,5,C
G5C2023014,C_Stu_014,F,C院,G5C2023014,123456,5,C
G5C2023015,C_Stu_015,M,C院,G5C2023015,123456,5,C
G5C2023016,C_Stu_016,F,C院,G5C2023016,123456,5,C
G5C2023017,C_Stu_017,M,C院,G5C2023017,123456,5,C
G5C2023018,C_Stu_018,F,C院,G5C2023018,123456,5,C
G5C2023019,C_Stu_019,M,C院,G5C2023019,123456,5,C
G5C2023020,C_Stu_020,F,C院,G5C2023020,123456,5,C
G5C2023021,C_Stu_021,M,C院,G5C2023021,123456,5,C
G5C2023022,C_Stu_022,F,C院,G5C2023022,123456,5,C
G5C2023023,C_Stu_023,M,C院,G5C2023023,123456,5,C
G5C2023024,C_Stu_024,F,C院,G5C2023024,123456,5,C
G5C2023025,C_Stu_025,M,C院,G5C2023025,123456,5,C
G5C2023026,C_Stu_026,F,C院,G5C2023026,123456,5,C
G5C2023027,C_Stu_027,M,C院,G5C2023027,123456,5,C
G5C2023028,C_Stu_028,F,C院,G5C2023028,123456,5,C
G5C2023029,C_Stu_029,M,C院,G5C2023029,123456,5,C
G5C2023030,C_Stu_030,F,C院,G5C2023030,123456,5,C
G5C2023031,C_Stu_031,M,C院,G5C2023031,123456,5,C
G5C2023032,C_Stu_032,F,C院,G5C2023032,123456,5,C
G5C2023033,C_Stu_033,M,C院,G5C2023033,123456,5,C
G5C2023034,C_Stu_034,F,C院,G5C2023034,123456,5,C
G5C2023035,C_Stu_035,M,C院,G5C2023035,123456,5,C
G5C2023036,C_Stu_036,F,C院,G5C2023036,123456,5,C
G5C2023037,C_Stu_037,M,C院,G5C2023037,123456,5,C
G5C2023038,C_Stu_038,F,C院,G5C2023038,123456,5,C
G5C2023039,C_Stu_039,M,C院,G5C2023039,123456,5,C
G5C2023040,C_Stu_040,F,C院,G5C2023040,123456,5,C
G5C2023041,C_Stu_041,M,C院,G5C2023041,123456,5,C
G5C2023042,C_Stu_042,F,C院,G5C2023042,123456,5,C
G5C2023043,C_Stu_043,M,C院,G5C2023043,123456,5,C
G5C2023044,C_Stu_044,F,C院,G5C2023044,123456,5,C
G5C2023045,C_Stu_045,M,C院,G5C2023045,123456,5,C
G5C2023046,C_Stu_046,F,C院,G5C2023046,123456,5,C
G5C2023047,C_Stu_047,M,C院,G5C2023047,123456,5,C
G5C2023048,C_Stu_048,F,C院,G5C2023048,123456,5,C
G5C2023049,C_Stu_049,M,C院,G5C2023049,123456,5,C
G5C2023050,C_Stu_050,F,C院,G5C2023050,123456,5,C
2023CA000001,王子涵,男,计算机学院,ca2300001,123456,8,A
2023CA000002,李思雨,女,计算机学院,ca2300002,123456,8,A
2023CA000003,张昊然,男,计算机学院,ca2300003,123456,8,A
2023CA000004,刘梓萱,女,计算机学院,ca2300004,123456,8,A
2023CA000005,陈俊杰,男,计算机学院,ca2300005,123456,8,A
2023CA000006,杨婧怡,女,计算机学院,ca2300006,123456,8,A
2023CA000007,赵一鸣,男,计算机学院,ca2300007,123456,8,A
2023CA000008,黄嘉怡,女,计算机学院,ca2300008,123456,8,A
2023CA000009,周子轩,男,计算机学院,ca2300009,123456,8,A
2023CA000010,吴若彤,女,计算机学院,ca2300010,123456,8,A
2023CA000011,徐浩宇,男,计算机学院,ca2300011,123456,8,A
2023CA000012,马欣妍,女,计算机学院,ca2300012,123456,8,A
2023CA000013,朱柏霖,男,计算机学院,ca2300013,123456,8,A
2023CA000014,胡艺菲,女,计算机学院,ca2300014,123456,8,A
2023CA000015,林宇航,男,计算机学院,ca2300015,123456,8,A
2023CA000016,郭雨桐,女,计算机学院,ca2300016,123456,8,A
2023CA000017,何梓豪,男,计算机学院,ca2300017,123456,8,A
2023CA000018,高诗涵,女,计算机学院,ca2300018,123456,8,A
2023CA000019,罗晨阳,男,计算机学院,ca2300019,123456,8,A
2023CA000020,郑悦琳,女,计算机学院,ca2300020,123456,8,A
2023CA000021,梁梓睿,男,计算机学院,ca2300021,123456,8,A
2023CA000022,谢雨欣,女,计算机学院,ca2300022,123456,8,A
2023CA000023,韩子墨,男,计算机学院,ca2300023,123456,8,A
2023CA000024,唐心怡,女,计算机学院,ca2300024,123456,8,A
2023CA000025,冯梓豪,男,计算机学院,ca2300025,123456,8,A
2023CA000026,于若曦,女,计算机学院,ca2300026,123456,8,A
2023CA000027,董文博,男,计算机学院,ca2300027,123456,8,A
2023CA000028,程思源,女,计算机学院,ca2300028,123456,8,A
2023CA000029,曾子涵,男,计算机学院,ca2300029,123456,8,A
2023CA000030,彭嘉豪,男,计算机学院,ca2300030,123456,8,A
2023CA000031,蔡雨桐,女,计算机学院,ca2300031,123456,8,A
2023CA000032,余梓睿,男,计算机学院,ca2300032,123456,8,A
2023CA000033,杜欣怡,女,计算机学院,ca2300033,123456,8,A
2023CA000034,叶浩然,男,计算机学院,ca2300034,123456,8,A
2023CA000035,苏婉清,女,计算机学院,ca2300035,123456,8,A
2023CA000036,卢志强,男,计算机学院,ca2300036,123456,8,A
2023CA000037,魏雨霏,女,计算机学院,ca2300037,123456,8,A
2023CA000038,蒋明轩,男,计算机学院,ca2300038,123456,8,A
2023CA000039,丁思琪,女,计算机学院,ca2300039,123456,8,A
2023CA000040,傅俊熙,男,计算机学院,ca2300040,123456,8,A
2023CA000041,夏语桐,女,计算机学院,ca2300041,123456,8,A
2023CA000042,范梓豪,男,计算机学院,ca2300042,123456,8,A
2023CA000043,方婉清,女,计算机学院,ca2300043,123456,8,A
2023CA000044,石雨泽,男,计算机学院,ca2300044,123456,8,A
2023CA000045,姚思颖,女,计算机学院,ca2300045,123456,8,A
2023CA000046,廖明辉,男,计算机学院,ca2300046,123456,8,A
2023CA000047,熊雅静,女,计算机学院,ca2300047,123456,8,A
2023CA000048,金浩宇,男,计算机学院,ca2300048,123456,8,A
2023CA000049,陆梓萱,女,计算机学院,ca2300049,123456,8,A
2023CA000050,郝文博,男,计算机学院,ca2300050,123456,8,A
B20230001,方宇轩,男,人工智能,ai2300001,123456,8,B
B20230002,沈梦瑶,女,人工智能,ai2300002,123456,8,B
B20230003,秦子豪,男,人工智能,ai2300003,123456,8,B
B20230004,许婉婷,女,人工智能,ai2300004,123456,8,B
B20230005,魏俊杰,男,人工智能,ai2300005,123456,8,B
B20230006,万雨桐,女,人工智能,ai2300006,123456,8,B
B20230007,邹明轩,男,人工智能,ai2300007,123456,8,B
B20230008,袁思琪,女,人工智能,ai2300008,123456,8,B
B20230009,潘浩宇,男,人工智能,ai2300009,123456,8,B
B20230010,戴雅静,女,人工智能,ai2300010,123456,8,B
B20230011,覃梓豪,男,人工智能,ai2300011,123456,8,B
B20230012,江雨欣,女,人工智能,ai2300012,123456,8,B
B20230013,黎子墨,男,人工智能,ai2300013,123456,8,B
B20230014,章心怡,女,人工智能,ai2300014,123456,8,B
B20230015,邵文博,男,人工智能,ai2300015,123456,8,B
B20230016,武思源,女,人工智能,ai2300016,123456,8,B
B20230017,齐梓涵,男,人工智能,ai2300017,123456,8,B
B20230018,赖嘉豪,男,人工智能,ai2300018,123456,8,B
B20230019,康雨桐,女,人工智能,ai2300019,123456,8,B
B20230020,史明轩,男,人工智能,ai2300020,123456,8,B
B20230021,侯婉清,女,人工智能,ai2300021,123456,8,B
B20230022,雷浩宇,男,人工智能,ai2300022,123456,8,B
B20230023,龙思颖,女,人工智能,ai2300023,123456,8,B
B20230024,万明辉,男,人工智能,ai2300024,123456,8,B
B20230025,段雅静,女,人工智能,ai2300025,123456,8,B
B20230026,钱俊熙,男,人工智能,ai2300026,123456,8,B
B20230027,汤语桐,女,人工智能,ai2300027,123456,8,B
B20230028,尹梓豪,男,人工智能,ai2300028,123456,8,B
B20230029,薛婉清,女,人工智能,ai2300029,123456,8,B
B20230030,白雨泽,男,人工智能,ai2300030,123456,8,B
B20230031,孟思颖,女,人工智能,ai2300031,123456,8,B
B20230032,顾明辉,男,人工智能,ai2300032,123456,8,B
B20230033,尹雅静,女,人工智能,ai2300033,123456,8,B
B20230034,江俊熙,男,人工智能,ai2300034,123456,8,B
B20230035,邵语桐,女,人工智能,ai2300035,123456,8,B
B20230036,毛梓豪,男,人工智能,ai2300036,123456,8,B
B20230037,龚婉清,女,人工智能,ai2300037,123456,8,B
B20230038,崔雨泽,男,人工智能,ai2300038,123456,8,B
B20230039,薛思颖,女,人工智能,ai2300039,123456,8,B
B20230040,阎明辉,男,人工智能,ai2300040,123456,8,B
B20230041,易雅静,女,人工智能,ai2300041,123456,8,B
B20230042,常浩宇,男,人工智能,ai2300042,123456,8,B
B20230043,乔思颖,女,人工智能,ai2300043,123456,8,B
B20230044,贺明辉,男,人工智能,ai2300044,123456,8,B
B20230045,龚雅静,女,人工智能,ai2300045,123456,8,B
B20230046,文俊熙,男,人工智能,ai2300046,123456,8,B
B20230047,庞语桐,女,人工智能,ai2300047,123456,8,B
B20230048,樊梓豪,男,人工智能,ai2300048,123456,8,B
B20230049,黎婉清,女,人工智能,ai2300049,123456,8,B
B20230050,纪雨泽,男,人工智能,ai2300050,123456,8,B
C20230001,严子涵,男,软件学院,c20230001,123456,8,C
C20230002,钱思雨,女,软件学院,c20230002,123456,8,C
C20230003,孙昊然,男,软件学院,c20230003,123456,8,C
C20230004,李梓萱,女,软件学院,c20230004,123456,8,C
C20230005,周俊杰,男,软件学院,c20230005,123456,8,C
C20230006,吴婧怡,女,软件学院,c20230006,123456,8,C
C20230007,郑一鸣,男,软件学院,c20230007,123456,8,C
C20230008,王嘉怡,女,软件学院,c20230008,123456,8,C
C20230009,冯子轩,男,软件学院,c20230009,123456,8,C
C20230010,陈若彤,女,软件学院,c20230010,123456,8,C
C20230011,褚浩宇,男,软件学院,c20230011,123456,8,C
C20230012,卫欣妍,女,软件学院,c20230012,123456,8,C
C20230013,蒋柏霖,男,软件学院,c20230013,123456,8,C
C20230014,沈艺菲,女,软件学院,c20230014,123456,8,C
C20230015,韩宇航,男,软件学院,c20230015,123456,8,C
C20230016,杨雨桐,女,软件学院,c20230016,123456,8,C
C20230017,朱梓豪,男,软件学院,c20230017,123456,8,C
C20230018,秦诗涵,女,软件学院,c20230018,123456,8,C
C20230019,尤晨阳,男,软件学院,c20230019,123456,8,C
C20230020,许悦琳,女,软件学院,c20230020,123456,8,C
C20230021,何梓睿,男,软件学院,c20230021,123456,8,C
C20230022,吕雨欣,女,软件学院,c20230022,123456,8,C
C20230023,施子墨,男,软件学院,c20230023,123456,8,C
C20230024,张心怡,女,软件学院,c20230024,123456,8,C
C20230025,孔文博,男,软件学院,c20230025,123456,8,C
C20230026,曹思源,女,软件学院,c20230026,123456,8,C
C20230027,华子谦,男,软件学院,c20230027,123456,8,C
C20230028,华嘉豪,男,软件学院,c20230028,123456,8,C
C20230029,金雨桐,女,软件学院,c20230029,123456,8,C
C20230030,魏明轩,男,软件学院,c20230030,123456,8,C
C20230031,陶思琪,女,软件学院,c20230031,123456,8,C
C20230032,姜浩宇,男,软件学院,c20230032,123456,8,C
C20230033,戚雅静,女,软件学院,c20230033,123456,8,C
